,0,1,2
125,125.0,3.777985209740671,0.38022887142962064
126,126.0,3.778020368050353,0.380249570228807
127,127.0,3.7783487971510707,0.3785715567448598
128,128.0,3.7764680118339653,0.38057640175413926
129,129.0,3.776415786734999,0.38100643883118646
130,130.0,3.8137684072671396,0.3682967223086575
131,131.0,3.7717057807596177,0.38621453511705167
132,132.0,3.772058065964628,0.38581191708223045
133,133.0,3.781378132989078,0.37830684304998574
134,134.0,3.814065296130116,0.3678277097995116
135,135.0,3.7743202397103692,0.38435026416425133
136,136.0,3.7841444719754254,0.3766975703734935
137,137.0,3.777820140846064,0.3816006437316545
138,138.0,3.773817689745219,0.3853526043486248
139,139.0,3.7794023225829,0.37972561582729664
140,140.0,3.774244208002211,0.383220984828576
141,141.0,3.816663295412477,0.36704377769205665
142,142.0,3.8013319849116427,0.36283993199589215
143,143.0,3.8138988870423796,0.368024151909894
144,144.0,3.7719815360292315,0.38550364359517675
145,145.0,3.777690428873229,0.3807232909328712
146,146.0,3.772276973184594,0.38568162553642643
147,147.0,3.800894457717587,0.3631638202519554
148,148.0,3.7792327581903864,0.3807424233338985
149,149.0,3.7945054863074072,0.3627688300527568
150,150.0,3.7718994121717624,0.3852764307999813
151,151.0,3.7759828054910076,0.3825296142370253
152,152.0,3.800032463950895,0.35804845855282474
153,153.0,3.8194683851353317,0.36282517630454825
154,154.0,3.7804945141219832,0.378263658850951
155,155.0,3.7779495347090495,0.38048224112437745
156,156.0,3.7725935611121857,0.3853492966445917
157,157.0,3.8191092636706827,0.3639717713786445
158,158.0,3.8062233298332044,0.36047712734548787
159,159.0,3.774160221831658,0.3845498945901728
160,160.0,3.7786337210107677,0.38069495320940133
161,161.0,3.782892707125364,0.37602744869264343
162,162.0,3.7787225912567406,0.3817066724694967
163,163.0,3.776361182869367,0.38213670134445327
164,164.0,3.8139555276896866,0.3680849419905048
165,165.0,3.7792425408352184,0.3773343552394559
166,166.0,3.774896270480169,0.38373204898631197
167,167.0,3.7770773852030883,0.3796676499451984
168,168.0,3.7837214458632564,0.3771570168963438
169,169.0,3.775366474622773,0.38205196586409185
170,170.0,3.7742837769902122,0.3843824455773541
171,171.0,3.794642454966566,0.3621526131775434
172,172.0,3.7864150719469953,0.37465865464843473
173,173.0,3.8463362255956413,0.3397985430442571
174,174.0,3.7798645548952363,0.3794807937004728
175,175.0,3.7773630344288147,0.3810051183522086
176,176.0,3.774612585627974,0.38156904046923373
177,177.0,3.7711231280416175,0.3863405398617571
178,178.0,3.790121883983885,0.3728573602430579
179,179.0,3.779612367551881,0.37828597805048975
180,180.0,3.7783077805212266,0.38111663723547845
181,181.0,3.7741883073706903,0.38304612838157065
182,182.0,3.78769572401779,0.3729466468450592
183,183.0,3.7753707475439104,0.38392105082425554
184,184.0,3.7860002985673757,0.3732199675652269
185,185.0,3.793528894968742,0.36313290017347594
186,186.0,3.8213355992400655,0.3402676348845218
187,187.0,3.774519208623002,0.38304766052072325
188,188.0,3.79989793490538,0.3591103844290352
189,189.0,3.816981812009395,0.36416743205017815
190,190.0,3.8007475444132943,0.36273941203267834
191,191.0,3.7719910645326586,0.38543182598043707
192,192.0,3.771925002085454,0.386080069788121
193,193.0,3.7725788909842244,0.3853579591717717
194,194.0,3.7759541583699376,0.3829439325381887
195,195.0,3.7787041325055295,0.380546864549418
196,196.0,3.774779650017604,0.38426336201954503
197,197.0,3.770617940585585,0.3862245518614245
198,198.0,3.7721263143093107,0.3852209246762726
199,199.0,3.7976593491418815,0.3590593406861287
200,200.0,3.7744007388712144,0.3843585900751039
201,201.0,3.7738921517208017,0.3827859563727333
202,202.0,3.785207058634758,0.37393802207530846
203,203.0,3.780560511994138,0.3791299573732789
204,204.0,3.7769351467444454,0.38086262922163194
205,205.0,3.7867281919042313,0.3748996332561794
206,206.0,3.7745763346917554,0.38402298113431826
207,207.0,3.818501637940371,0.3646953322985368
208,208.0,3.7789740353505565,0.38027107276570904
209,209.0,3.77945434303302,0.37982487824668354
210,210.0,3.7757330244315015,0.3839091308187662
211,211.0,3.7755861431102016,0.3835141560793264
212,212.0,3.81396645658955,0.36802116637500737
213,213.0,3.774025454036355,0.3824075134655559
214,214.0,3.7826869146387674,0.3771182721637777
215,215.0,3.777623730050224,0.3823834251464783
216,216.0,3.7743688178758914,0.38243166716001553
217,217.0,3.7724678092200397,0.385247196694789
218,218.0,3.775029095073965,0.3829179009992088
219,219.0,3.802016811713152,0.3623534425700353
220,220.0,3.776834486364462,0.38273503778016144
221,221.0,3.771677922896356,0.38661613133918676
222,222.0,3.7736338263237252,0.3827245583060544
223,223.0,3.77459321880353,0.3822622731269848
224,224.0,3.7803446582879108,0.37956478735245436
225,225.0,3.826955892671531,0.3589832900206097
226,226.0,3.7734106085850563,0.3844552919200915
227,227.0,3.7747345963060566,0.3820367393653944
228,228.0,3.77685460712708,0.3833886583017067
229,229.0,3.7708184074519844,0.38634404316649373
230,230.0,3.7938211182625743,0.3630785564693
231,231.0,3.7794999014415964,0.3803032716591952
232,232.0,3.778549281043747,0.3799844773383133
233,233.0,3.7781418995826415,0.38072476988670406
234,234.0,3.7766769562510496,0.3812754086620926
235,235.0,3.775073646368085,0.3820132941024358
236,236.0,3.77230884765795,0.3850559485501537
237,237.0,3.775956116676156,0.3829900376426552
238,238.0,3.8125882481759734,0.35346790458480626
239,239.0,3.77791079896918,0.3802123040638934
240,240.0,3.7761237991671717,0.3807979433875392
241,241.0,3.7714599410888923,0.38578902466385767
242,242.0,3.78355463992237,0.3763607006405897
243,243.0,3.7750267968811086,0.3838079022298998
244,244.0,3.8142480856797567,0.3682291861188448
245,245.0,3.778033201886938,0.38053179501452605
246,246.0,3.77820656237779,0.38005431266142775
247,247.0,3.7788467675314026,0.3797434421138224
248,248.0,3.770992035329665,0.3866855776835959
249,249.0,3.7791956011833454,0.38007635544697366
250,250.0,3.780199266939779,0.3772729988034943
251,251.0,3.80184986768521,0.362355059492913
252,252.0,3.7810578383590308,0.3783144876819631
253,253.0,3.7715639839550215,0.3856183362011859
254,254.0,3.793392473466551,0.3636333641033656
255,255.0,3.7789067743878904,0.38154744991099987
256,256.0,3.7768642126109437,0.3830140776176242
257,257.0,3.7742312833491374,0.3845928624796414
258,258.0,3.7703811393115805,0.3869168741339493
259,259.0,3.7776399659457374,0.3809415524033023
260,260.0,3.7759498657997037,0.3810186514907559
261,261.0,3.7719314111400903,0.38559582825408145
262,262.0,3.7833917722398227,0.3763938691516418
263,263.0,3.773655932795841,0.3832149357062189
264,264.0,3.7776649894797263,0.37964318059631297
265,265.0,3.7794272704615004,0.37844812058468663
266,266.0,3.7705550691682936,0.3866163076722216
267,267.0,3.7739855777882996,0.3826108114986061
268,268.0,3.7738800532822903,0.38531804690099725
269,269.0,3.772413151041952,0.38545257599466
270,270.0,3.7709371905400135,0.3866767982220178
271,271.0,3.7806388912011535,0.377113941419496
272,272.0,3.7812088678147338,0.3766365077371813
273,273.0,3.7762277492052965,0.3839966900263454
274,274.0,3.7767514139305964,0.3825701482650157
275,275.0,3.776971629914205,0.38310719618627537
276,276.0,3.7752762623600957,0.3834320933008266
277,277.0,3.7755396746698704,0.3812101239579549
278,278.0,3.7757003801622933,0.3815281384560836
279,279.0,3.7804022877116426,0.37862460793321573
280,280.0,3.7724763548176825,0.3851675192524787
281,281.0,3.794853579974943,0.3626112330105785
282,282.0,3.7721707448379878,0.3856488074245048
283,283.0,3.7814849454100656,0.3766105171171887
284,284.0,3.777619559828381,0.38051131982897285
285,285.0,3.7719792683393862,0.3854447744644277
286,286.0,3.77907989000289,0.37931252828051104
287,287.0,3.7828753866462015,0.37703805137834856
288,288.0,3.782069949823424,0.3771220161602314
289,289.0,3.7962941865141344,0.36065414037345045
290,290.0,3.7718373814331416,0.3858667281057042
291,291.0,3.779607812976682,0.37902235721942734
292,292.0,3.771333500983915,0.3857584274685959
293,293.0,3.786033912670501,0.3731742516993642
294,294.0,3.775192421975954,0.38188070981404243
295,295.0,3.7714064266905782,0.3855235936690423
296,296.0,3.7828259402429585,0.37704572995739033
297,297.0,3.783046802517452,0.37751698055474614
298,298.0,3.773551159620677,0.3826653862125078
299,299.0,3.7825786019144014,0.3768944027496528
300,300.0,3.77987392805343,0.37928053016994745
301,301.0,3.7786915484225783,0.3793417149830218
302,302.0,3.7730225860140205,0.3829470924650929
303,303.0,3.7749035825003436,0.38182431220983615
304,304.0,3.800952301372944,0.36304960931309344
305,305.0,3.7766997160226357,0.38275601936503817
306,306.0,3.7760340953831784,0.38111049683540493
307,307.0,3.7871482088823925,0.3736818208069558
308,308.0,3.782420857708773,0.3778189111313073
309,309.0,3.799083077767375,0.3588038040693788
310,310.0,3.7808970762896923,0.37642695394668
311,311.0,3.774874757509367,0.3831353189761574
312,312.0,3.7719892689145764,0.3857494197954252
313,313.0,3.7751333150291617,0.38408177561223705
314,314.0,3.7773512932473006,0.381358484531046
315,315.0,3.7710667670124254,0.386185781371302
316,316.0,3.779136132875724,0.3791971323674916
317,317.0,3.794763974279184,0.3625559145683276
318,318.0,3.7898545055417734,0.3709465745337692
319,319.0,3.805610580138794,0.3576476636980603
320,320.0,3.779343615283674,0.380613220877573
321,321.0,3.7780701141883815,0.38044495730509187
322,322.0,3.821159654245209,0.3625415331195764
323,323.0,3.785816606113659,0.3728974674927603
324,324.0,3.7734009711439214,0.38312166461137137
325,325.0,3.7734057484833015,0.3851639341554676
326,326.0,3.7717830447911673,0.38603498059686553
327,327.0,3.776383411770761,0.3792887256187625
328,328.0,3.7781704047434483,0.3806088189382329
329,329.0,3.7777675576565244,0.3783518621848355
330,330.0,3.776434486981337,0.38239691407742205
331,331.0,3.802716578998795,0.36159953175971804
332,332.0,3.7763786338579406,0.3807509801609117
333,333.0,3.7761674916715746,0.3806549685399713
334,334.0,3.779918184597375,0.3776105193157988
335,335.0,3.7831170490472417,0.37599727817388257
336,336.0,3.7727692164820716,0.3857022725252189
337,337.0,3.7748709491500723,0.3834279305736171
338,338.0,3.7987697121140727,0.3597273877943134
339,339.0,3.777018960084184,0.37841963445976856
340,340.0,3.8017372930995776,0.3625036750819026
341,341.0,3.779273120677539,0.38162771301906623
342,342.0,3.778890616605253,0.38121692119161943
343,343.0,3.7844715631922843,0.37403384972859355
344,344.0,3.8018661262654407,0.36222936347136253
345,345.0,3.820321565444437,0.36194716699530416
346,346.0,3.7828593774037027,0.3771939521032126
347,347.0,3.779242685251878,0.37994191630570695
348,348.0,3.8006944749421625,0.35603052256440554
349,349.0,3.7746584182598015,0.3830680938933048
350,350.0,3.780153934734446,0.377328100587095
351,351.0,3.7721823524812823,0.38631369676658317
352,352.0,3.7753520106651757,0.3819098133713358
353,353.0,3.7770607364408773,0.3833852853201926
354,354.0,3.7792699274904002,0.3804076273714201
355,355.0,3.775231665986893,0.3827980519489812
356,356.0,3.80375365998244,0.358892787440223
357,357.0,3.7784115722150307,0.37936477864988893
358,358.0,3.781668683190209,0.37887795522391493
359,359.0,3.771227247776307,0.3858514759431515
360,360.0,3.808650248753372,0.3561913120005017
361,361.0,3.7715484917795807,0.3854943219273215
362,362.0,3.7795696838990387,0.37876549665143083
363,363.0,3.7764874243680535,0.3827847048016611
364,364.0,3.779782978046966,0.3797398647886774
365,365.0,3.7945267444064172,0.36280529478379064
366,366.0,3.772126939463619,0.38529984493308034
367,367.0,3.772008315405303,0.38555064890391033
368,368.0,3.7726698905373888,0.38290324475031207
369,369.0,3.8014561847471464,0.36255799504434794
370,370.0,3.771989067963638,0.3861348809844537
371,371.0,3.7742768665141906,0.3840277878854259
372,372.0,3.7789798663536533,0.37898946658385313
373,373.0,3.7741778612493366,0.38329558179926826
374,374.0,3.7758589403775007,0.382938466148505
375,375.0,3.771088337033777,0.38592255664645814
376,376.0,3.772871506228116,0.3846666066785973
377,377.0,3.776710002778458,0.3813258554332134
378,378.0,3.7836364106701756,0.37451527156130365
379,379.0,3.771536819665736,0.38626615208417747
380,380.0,3.77227581209059,0.3856952614722251
381,381.0,3.7767300941938204,0.3827158073586858
382,382.0,3.7723589124589485,0.38517988228336597
383,383.0,3.7764349091374134,0.38094116310122117
384,384.0,3.806564803621513,0.3571129038378917
385,385.0,3.8137609762637195,0.36821906357129797
386,386.0,3.775002784597044,0.38184321590623144
387,387.0,3.770938027622541,0.3866620540920037
388,388.0,3.7760906207182257,0.3811280200656906
389,389.0,3.7784131213782155,0.3803013102477948
390,390.0,3.7984825902072297,0.3589018302124086
391,391.0,3.771781548965227,0.3852889334091205
392,392.0,3.7835260582871126,0.377154022050679
393,393.0,3.7735790126444937,0.3836525897305705
394,394.0,3.781344819494903,0.3792778117471199
395,395.0,3.7728324654881087,0.38542861841993414
396,396.0,3.7716921660620386,0.38535332748118956
397,397.0,3.783342073865781,0.37667817486851984
398,398.0,3.7831862801258813,0.3765817889622019
399,399.0,3.7791768568062865,0.380437545574708
400,400.0,3.772022586127865,0.3854871038781199
401,401.0,3.772793987458891,0.38484732025452956
402,402.0,3.7707145221349427,0.3864880307220077
403,403.0,3.771720084398301,0.3860960384536117
404,404.0,3.783872891138349,0.37679340855549903
405,405.0,3.772182474666332,0.38629255325927137
406,406.0,3.771413580363579,0.3854843367540855
407,407.0,3.7796093450212784,0.37938119885401494
408,408.0,3.7769220844321993,0.38118411255059187
409,409.0,3.776371053695629,0.3817291800601166
410,410.0,3.7940564840337947,0.363380179266538
411,411.0,3.7721001618181518,0.3852534521779568
412,412.0,3.7782055323608494,0.37877240872249973
413,413.0,3.7731994407417435,0.382543874209977
414,414.0,3.7777848756329258,0.3827333311180567
415,415.0,3.778225564362229,0.38020623079589144
416,416.0,3.77318168250335,0.3838755785744381
417,417.0,3.7735267762026936,0.382355993172924
418,418.0,3.802206303765206,0.36235178339723856
419,419.0,3.770918596215778,0.38626457989335805
420,420.0,3.7752444150763305,0.38316160567744867
421,421.0,3.77523027667836,0.38301857526567407
422,422.0,3.775658534958873,0.3816684115444378
423,423.0,3.781285547739139,0.3782561864278996
424,424.0,3.815860451918786,0.36473229291895315
425,425.0,3.813250860471777,0.36890954436947776
426,426.0,3.776971485673116,0.3815835474821633
427,427.0,3.7730086480008356,0.3851542933854547
428,428.0,3.7721514548446597,0.385488443320689
429,429.0,3.790549903629014,0.3707349474081907
430,430.0,3.7747506154736477,0.3842911430057463
431,431.0,3.776666834197977,0.3830115093656309
432,432.0,3.773624718062475,0.3837570040247269
433,433.0,3.7978706336842514,0.35937321850644105
434,434.0,3.7728159620505326,0.3854541926719508
435,435.0,3.7821861993129935,0.3771862463703112
436,436.0,3.774573408480636,0.38258997620296437
437,437.0,3.7767664623467496,0.38168455060640194
438,438.0,3.771502898909888,0.3860983270467714
439,439.0,3.8105807266419367,0.35422118805269015
440,440.0,3.7775511703534788,0.38039075813128176
441,441.0,3.797601865843933,0.3571908733229554
442,442.0,3.818752775606704,0.3640970764819689
443,443.0,3.7774144154810605,0.3830488579077085
444,444.0,3.793216687951238,0.3637639553749942
445,445.0,3.7714491785707436,0.38555802756721236
446,446.0,3.807048148515571,0.3537715314913443
447,447.0,3.7713102507136615,0.3862761620126126
448,448.0,3.776321287091981,0.3832411089981932
449,449.0,3.7990866461713804,0.36078306620170003
450,450.0,3.7785797469077513,0.3797793816057634
451,451.0,3.7766876170448977,0.38223064219890673
452,452.0,3.7867609310351535,0.37334083808714563
453,453.0,3.777868216499959,0.3794050401756578
454,454.0,3.8043876638679333,0.36062799771436305
455,455.0,3.776579319549884,0.3811260820286433
456,456.0,3.7764000757307308,0.3809641159186983
457,457.0,3.802111714218067,0.3623108928331017
458,458.0,3.771496057837288,0.3855304889535823
459,459.0,3.771879329044598,0.3854354528518672
460,460.0,3.8008959314473048,0.36294260313843185
461,461.0,3.774156041981373,0.38299993881366545
462,462.0,3.794387248682785,0.3627017418890651
463,463.0,3.773279596513666,0.38435133866719456
464,464.0,3.772033011137643,0.3857160029705981
