,0,1,2,3,4,5
392,7.0,0.01,1.0,0.7,3.752037481311104,0.35885399582812216
393,7.0,0.01,1.0,0.8,3.722833343411351,0.3753004622890996
394,7.0,0.01,1.0,0.9,3.749684861776692,0.36345190168925107
395,7.0,0.01,2.0,0.5,3.7526000060726434,0.36322351191086294
396,7.0,0.01,2.0,0.6,3.757154599315038,0.35112814300211215
397,7.0,0.01,2.0,0.7,3.708499026848988,0.3761345814797356
398,7.0,0.01,2.0,0.8,3.719084777378504,0.36792312009266376
399,7.0,0.01,2.0,0.9,3.731761022345094,0.3759452710182657
400,7.0,0.01,3.0,0.5,3.7389208313435405,0.3617372165788562
401,7.0,0.01,3.0,0.6,3.746227332329865,0.3614506883084937
402,7.0,0.01,3.0,0.7,3.7254673226209736,0.36930338875335716
403,7.0,0.01,3.0,0.8,3.718149338190786,0.3641476416593208
404,7.0,0.01,3.0,0.9,3.7148400181437813,0.38086462027716816
405,7.0,0.01,5.0,0.5,3.7451588832995766,0.3524204831997368
406,7.0,0.01,5.0,0.6,3.7253975918825817,0.36042389527255625
407,7.0,0.01,5.0,0.7,3.7100465745919764,0.37192602733758323
408,7.0,0.01,5.0,0.8,3.725035446773565,0.36944465087435185
409,7.0,0.01,5.0,0.9,3.726020344115458,0.3709560915045406
410,7.0,0.01,7.0,0.5,3.703992272822383,0.3747467852456995
411,7.0,0.01,7.0,0.6,3.7227501856431764,0.36768079629553646
412,7.0,0.01,7.0,0.7,3.7246907502036337,0.37471170995715386
413,7.0,0.01,7.0,0.8,3.697869792364304,0.38020139301748695
414,7.0,0.01,7.0,0.9,3.6914319746588973,0.3886369198323055
415,7.0,0.01,10.0,0.5,3.7102718719983145,0.36506600560692076
416,7.0,0.01,10.0,0.6,3.707871893791264,0.37495323294860444
417,7.0,0.01,10.0,0.7,3.727785082651092,0.37348071147419976
418,7.0,0.01,10.0,0.8,3.7121891664006363,0.38214638983989035
419,7.0,0.01,10.0,0.9,3.7091769980455953,0.3766498198507549
420,7.0,0.1,1.0,0.5,3.7456356169961347,0.3701102805510575
421,7.0,0.1,1.0,0.6,3.7397459387062133,0.36106421948994366
422,7.0,0.1,1.0,0.7,3.7393093640651096,0.36298471165870555
423,7.0,0.1,1.0,0.8,3.7087674279700833,0.3800671779864281
424,7.0,0.1,1.0,0.9,3.7471900146093615,0.37208330557207014
425,7.0,0.1,2.0,0.5,3.7490650814705027,0.3490231452059284
426,7.0,0.1,2.0,0.6,3.749294032545533,0.36245666039689234
427,7.0,0.1,2.0,0.7,3.7068144705842556,0.3776903867442958
428,7.0,0.1,2.0,0.8,3.6962027788316623,0.37474422266754176
429,7.0,0.1,2.0,0.9,3.7297646759372167,0.37043108330429103
430,7.0,0.1,3.0,0.5,3.743856287255937,0.3626464513417658
431,7.0,0.1,3.0,0.6,3.7441957981918486,0.35893183413969154
432,7.0,0.1,3.0,0.7,3.7146161210110553,0.37197807970643026
433,7.0,0.1,3.0,0.8,3.7045798078032375,0.3753606828758282
434,7.0,0.1,3.0,0.9,3.7057306002028096,0.3852069089669741
435,7.0,0.1,5.0,0.5,3.7392303680280246,0.3669024131798518
436,7.0,0.1,5.0,0.6,3.7237235048023085,0.36907051446319145
437,7.0,0.1,5.0,0.7,3.723870882181731,0.36959424137436164
438,7.0,0.1,5.0,0.8,3.7133137559523854,0.3741066211894462
439,7.0,0.1,5.0,0.9,3.7168834996537665,0.381658058539535
440,7.0,0.1,7.0,0.5,3.728295380719646,0.36273582125504794
441,7.0,0.1,7.0,0.6,3.7466373639615083,0.3596604071424184
442,7.0,0.1,7.0,0.7,3.726975472136476,0.3669957871215071
443,7.0,0.1,7.0,0.8,3.718690538810142,0.378438499405482
444,7.0,0.1,7.0,0.9,3.69856122430029,0.3799858161298908
445,7.0,0.1,10.0,0.5,3.702093377519634,0.37647892791980075
446,7.0,0.1,10.0,0.6,3.714854463630778,0.37390561896512803
447,7.0,0.1,10.0,0.7,3.7161590862304825,0.3719518132803048
448,7.0,0.1,10.0,0.8,3.706086493576983,0.3794816288771809
449,7.0,0.1,10.0,0.9,3.6982977593658535,0.37554903237048753
450,10.0,0.0,1.0,0.5,3.924009653063469,0.3202663735931448
451,10.0,0.0,1.0,0.6,3.8555454150211177,0.3345676418130751
452,10.0,0.0,1.0,0.7,3.8826482776988995,0.3242462176346379
453,10.0,0.0,1.0,0.8,3.7884178532179895,0.3550493680682263
454,10.0,0.0,1.0,0.9,3.8274335651407942,0.344731147112487
455,10.0,0.0,2.0,0.5,3.8077534362583974,0.3329328771090025
456,10.0,0.0,2.0,0.6,3.8376849593660975,0.33710235193423393
457,10.0,0.0,2.0,0.7,3.821126942203859,0.31499066580905677
458,10.0,0.0,2.0,0.8,3.812360574993318,0.3264642891920696
459,10.0,0.0,2.0,0.9,3.8234760618438197,0.33632044527358046
460,10.0,0.0,3.0,0.5,3.8473483458817164,0.3246011347096098
461,10.0,0.0,3.0,0.6,3.8234589230236167,0.32446772048422523
462,10.0,0.0,3.0,0.7,3.804627242618283,0.3421005004715144
463,10.0,0.0,3.0,0.8,3.797145754150413,0.3375564087517169
464,10.0,0.0,3.0,0.9,3.8203674703604826,0.3349715681953296
465,10.0,0.0,5.0,0.5,3.7757756794710744,0.34024279146763947
466,10.0,0.0,5.0,0.6,3.8223369032736545,0.32284224512597554
467,10.0,0.0,5.0,0.7,3.7965657725041027,0.34221693761659744
468,10.0,0.0,5.0,0.8,3.763611854394071,0.37117246919781016
469,10.0,0.0,5.0,0.9,3.7801570186083713,0.35032925926115743
470,10.0,0.0,7.0,0.5,3.8080700467877677,0.33616172558887997
471,10.0,0.0,7.0,0.6,3.7770354133782975,0.34884808908546633
472,10.0,0.0,7.0,0.7,3.7729252843583923,0.35431198620307963
473,10.0,0.0,7.0,0.8,3.7701199087253747,0.35517413359232397
474,10.0,0.0,7.0,0.9,3.7741696945726435,0.34875679723856623
475,10.0,0.0,10.0,0.5,3.7948692652870144,0.34070133279690024
476,10.0,0.0,10.0,0.6,3.7790555741351897,0.3505148860165235
477,10.0,0.0,10.0,0.7,3.7542031275973446,0.3612735500932777
478,10.0,0.0,10.0,0.8,3.7527835384646973,0.3586283287890286
479,10.0,0.0,10.0,0.9,3.753886948714315,0.3540277001886061
480,10.0,0.01,1.0,0.5,3.8585111457582713,0.33021430200496066
481,10.0,0.01,1.0,0.6,3.85546287423509,0.32938402668156413
482,10.0,0.01,1.0,0.7,3.8512659557208173,0.34165637364439627
483,10.0,0.01,1.0,0.8,3.817368953424624,0.3379287833903936
484,10.0,0.01,1.0,0.9,3.864524019384194,0.33556544568359326
485,10.0,0.01,2.0,0.5,3.8473146318858533,0.32188352057237685
486,10.0,0.01,2.0,0.6,3.840310349923056,0.34084611846286333
487,10.0,0.01,2.0,0.7,3.8198798254230097,0.32459264616945793
488,10.0,0.01,2.0,0.8,3.797250224526864,0.3312090628139157
489,10.0,0.01,2.0,0.9,3.833289043984369,0.34349278121732685
490,10.0,0.01,3.0,0.5,3.8606944811082347,0.32145092534697367
491,10.0,0.01,3.0,0.6,3.841669949760735,0.33016497237540765
492,10.0,0.01,3.0,0.7,3.792590053809083,0.34742761997990945
493,10.0,0.01,3.0,0.8,3.7815911944130307,0.34542224240964425
494,10.0,0.01,3.0,0.9,3.7802890359109456,0.3448757726173145
495,10.0,0.01,5.0,0.5,3.790836076263389,0.33028637451567244
496,10.0,0.01,5.0,0.6,3.8217736909318543,0.323316161924189
497,10.0,0.01,5.0,0.7,3.798507311433389,0.3395164607208023
498,10.0,0.01,5.0,0.8,3.7878412722303736,0.3466465141249304
499,10.0,0.01,5.0,0.9,3.798596244581706,0.3455389998769964
500,10.0,0.01,7.0,0.5,3.7989292300142647,0.3395276720002455
501,10.0,0.01,7.0,0.6,3.827208664622305,0.3158236638717484
502,10.0,0.01,7.0,0.7,3.7763375412973423,0.33717554557289053
503,10.0,0.01,7.0,0.8,3.7500140223262295,0.37071617012443897
504,10.0,0.01,7.0,0.9,3.778623213095445,0.34589663969126055
505,10.0,0.01,10.0,0.5,3.8045644633134206,0.32855295055249195
506,10.0,0.01,10.0,0.6,3.7824891375545877,0.3435656545337137
507,10.0,0.01,10.0,0.7,3.7697410941864873,0.3569323825314163
508,10.0,0.01,10.0,0.8,3.750501278980992,0.3661478940732697
509,10.0,0.01,10.0,0.9,3.770031598289824,0.3539844566821791
510,10.0,0.1,1.0,0.5,3.8790174382805227,0.3042286383484697
511,10.0,0.1,1.0,0.6,3.8303244837660086,0.32746481580188186
512,10.0,0.1,1.0,0.7,3.783024529830971,0.3453914914717409
513,10.0,0.1,1.0,0.8,3.816469714999816,0.34026040919248046
514,10.0,0.1,1.0,0.9,3.8209738050808792,0.35402049293753407
515,10.0,0.1,2.0,0.5,3.833963216804285,0.31178103666536927
516,10.0,0.1,2.0,0.6,3.7971040375869056,0.35060697866909973
517,10.0,0.1,2.0,0.7,3.822280348876979,0.31976843262469545
518,10.0,0.1,2.0,0.8,3.7585422192755384,0.3385876862994313
519,10.0,0.1,2.0,0.9,3.816348874501626,0.3398034694745697
520,10.0,0.1,3.0,0.5,3.822831262096281,0.32694381163000513
521,10.0,0.1,3.0,0.6,3.810535925111667,0.32935151397117673
522,10.0,0.1,3.0,0.7,3.7878243808876677,0.33699200091227716
523,10.0,0.1,3.0,0.8,3.7883903106771073,0.34149284912564865
524,10.0,0.1,3.0,0.9,3.786107094068577,0.35045306381844693
525,10.0,0.1,5.0,0.5,3.778718782483616,0.34445198625432977
526,10.0,0.1,5.0,0.6,3.8186944902200524,0.333039224102585
527,10.0,0.1,5.0,0.7,3.763330285537779,0.35443627124377286
528,10.0,0.1,5.0,0.8,3.764989565759714,0.347831866684434
529,10.0,0.1,5.0,0.9,3.7572013160434494,0.35540316401525207
530,10.0,0.1,7.0,0.5,3.8205441062200323,0.31514169775928136
531,10.0,0.1,7.0,0.6,3.7912131642405096,0.35372867934972024
532,10.0,0.1,7.0,0.7,3.7829145719165873,0.3530321385739762
533,10.0,0.1,7.0,0.8,3.8043530326272954,0.3389387595071647
534,10.0,0.1,7.0,0.9,3.7698495113865054,0.3507921249410605
535,10.0,0.1,10.0,0.5,3.7690398123938817,0.3393494126570862
536,10.0,0.1,10.0,0.6,3.7907752223685454,0.3489393809323688
537,10.0,0.1,10.0,0.7,3.757557484697062,0.3560393240431335
538,10.0,0.1,10.0,0.8,3.734048432942936,0.3685629638266461
539,10.0,0.1,10.0,0.9,3.7704476130391016,0.351328024098485
